Date,Open,High,Low,Close,Adj Close,Volume
2020-03-20,151.460007,156.059998,145.380005,148.020004,148.020004,4515800
2020-03-23,147.809998,151.839996,138.100006,144.139999,144.139999,3309200
2020-03-24,151.250000,153.399994,141.429993,149.960007,149.960007,2691500
2020-03-25,149.399994,154.970001,142.320007,149.990005,149.990005,2497000
2020-03-26,150.850006,163.149994,150.649994,160.880005,160.880005,2752500
2020-03-27,155.830002,156.619995,140.320007,141.570007,141.570007,2929000
2020-03-30,142.740005,157.179993,141.289993,155.910004,155.910004,3378400
2020-03-31,154.000000,158.910004,152.830002,156.100006,156.100006,3678200
2020-04-01,147.529999,150.470001,137.860001,139.220001,139.220001,3185100
2020-04-02,136.970001,142.139999,135.520004,137.050003,137.050003,2729600
2020-04-03,136.889999,141.539993,136.279999,139.000000,139.000000,2214500
2020-04-06,146.119995,153.520004,144.610001,152.320007,152.320007,2732300
2020-04-07,157.729996,157.800003,147.259995,148.699997,148.699997,2098200
2020-04-08,150.789993,161.779999,149.460007,159.210007,159.210007,3142100
2020-04-09,160.710007,170.809998,160.169998,164.899994,164.899994,3705100
2020-04-13,162.369995,163.990005,156.910004,160.919998,160.919998,1896500
2020-04-14,165.169998,174.759995,164.000000,172.220001,172.220001,1917700
2020-04-15,168.570007,172.539993,167.440002,169.139999,169.139999,2014500
2020-04-16,171.460007,173.490005,168.119995,171.000000,171.000000,1847500
2020-04-17,176.080002,182.000000,173.970001,180.940002,180.940002,2357700
2020-04-20,178.190002,181.520004,176.440002,177.869995,177.869995,1192000
2020-04-21,175.960007,177.160004,166.860001,170.020004,170.020004,2331700
2020-04-22,176.050003,177.330002,173.360001,175.369995,175.369995,1013500
2020-04-23,172.990005,178.979996,172.220001,175.550003,175.550003,1582400
2020-04-24,177.259995,180.970001,174.190002,180.350006,180.350006,1150900
2020-04-27,182.240005,186.559998,182.240005,182.509995,182.509995,1684100
2020-04-28,185.529999,185.789993,176.270004,177.309998,177.309998,1829100
2020-04-29,180.610001,189.860001,180.000000,187.899994,187.899994,1559200
2020-04-30,187.000000,189.550003,185.139999,187.130005,187.130005,1941400
2020-05-01,179.220001,181.539993,172.220001,174.899994,174.899994,2061600
2020-05-04,174.779999,179.330002,173.130005,177.800003,177.800003,1153400
2020-05-05,179.570007,184.869995,179.279999,180.490005,180.490005,972800
2020-05-06,182.229996,185.080002,179.660004,181.229996,181.229996,1011800
2020-05-07,182.929993,186.460007,180.809998,184.000000,184.000000,1631900
2020-05-08,186.000000,187.160004,183.250000,184.289993,184.289993,1005400
2020-05-11,183.139999,186.139999,182.919998,184.399994,184.399994,1112100
2020-05-12,184.369995,187.119995,180.970001,180.970001,180.970001,1097300
2020-05-13,180.600006,182.679993,173.830002,176.860001,176.860001,1164800
2020-05-14,174.529999,177.979996,170.570007,177.869995,177.869995,1222700
2020-05-15,176.490005,181.130005,175.440002,180.720001,180.720001,1077900
2020-05-18,183.839996,190.809998,183.039993,190.100006,190.100006,1436800
2020-05-19,190.130005,198.899994,190.130005,194.710007,194.710007,1519100
2020-05-20,197.970001,199.589996,194.320007,196.639999,196.639999,1028900
2020-05-21,196.080002,197.580002,193.649994,194.750000,194.750000,1261100
2020-05-22,194.029999,196.899994,192.509995,195.779999,195.779999,1534600
2020-05-26,199.320007,203.830002,198.619995,199.529999,199.529999,1662400
2020-05-27,198.649994,199.820007,192.509995,199.809998,199.809998,2193000
2020-05-28,196.380005,208.300003,194.600006,202.630005,202.630005,3709300
2020-05-29,203.600006,210.710007,200.339996,210.380005,210.380005,2750300
2020-06-01,210.000000,221.509995,209.059998,219.289993,219.289993,2745600
2020-06-02,218.929993,221.000000,212.110001,219.089996,219.089996,2479900
2020-06-03,220.750000,227.389999,219.169998,226.389999,226.389999,2025100
2020-06-04,225.000000,227.369995,223.289993,225.199997,225.199997,2177500
2020-06-05,224.669998,234.539993,223.000000,233.710007,233.710007,1955900
2020-06-08,231.139999,236.470001,230.460007,233.509995,233.509995,2273400
2020-06-09,232.490005,237.800003,231.449997,234.149994,234.149994,1916300
2020-06-10,235.589996,240.250000,233.460007,236.589996,236.589996,1810500
2020-06-11,233.000000,233.470001,218.949997,219.100006,219.100006,2798400
2020-06-12,227.949997,228.130005,218.949997,222.960007,222.960007,1865100
2020-06-15,218.960007,229.750000,218.759995,229.000000,229.000000,1522400
2020-06-16,234.949997,241.770004,234.000000,240.929993,240.929993,2385700
2020-06-17,242.289993,243.759995,236.419998,237.039993,237.039993,1127100
2020-06-18,237.949997,239.199997,236.050003,238.070007,238.070007,1181200
2020-06-19,242.110001,242.979996,235.490005,237.820007,237.820007,2023800
2020-06-22,236.000000,241.130005,236.000000,240.880005,240.880005,1203700
2020-06-23,242.910004,247.139999,241.460007,241.619995,241.619995,1461700
2020-06-24,240.289993,242.669998,231.440002,233.440002,233.440002,1863700
2020-06-25,233.500000,234.809998,228.369995,234.470001,234.470001,1782500
2020-06-26,234.929993,236.710007,230.660004,232.740005,232.740005,1510200
2020-06-29,232.529999,233.929993,227.759995,232.169998,232.169998,930500
2020-06-30,232.949997,239.949997,231.199997,239.190002,239.190002,1602500
2020-07-01,239.940002,242.669998,237.800003,241.220001,241.220001,1275300
2020-07-02,242.509995,244.399994,239.179993,240.149994,240.149994,1158200
2020-07-06,243.320007,248.350006,243.070007,244.360001,244.360001,1092700
2020-07-07,243.119995,245.600006,238.800003,238.940002,238.940002,993500
2020-07-08,241.639999,244.000000,239.419998,243.899994,243.899994,960300
2020-07-09,250.300003,251.389999,242.070007,248.199997,248.199997,1594000
2020-07-10,248.220001,248.889999,243.000000,244.240005,244.240005,1142900
2020-07-13,246.169998,246.729996,231.259995,231.860001,231.860001,2030600
2020-07-14,228.860001,234.679993,226.550003,234.600006,234.600006,2459300
2020-07-15,236.000000,237.160004,231.500000,235.580002,235.580002,1112300
2020-07-16,233.860001,235.389999,229.250000,234.029999,234.029999,1029200
2020-07-17,235.800003,238.059998,232.669998,237.699997,237.699997,1102400
2020-07-20,239.050003,246.960007,237.429993,246.039993,246.039993,1050200
2020-07-21,246.639999,247.300003,237.339996,239.690002,239.690002,987800
2020-07-22,241.399994,243.910004,239.059998,240.740005,240.740005,515000
2020-07-23,241.289993,245.160004,235.729996,237.339996,237.339996,1176600
2020-07-24,234.139999,236.029999,230.240005,232.880005,232.880005,1007600
2020-07-27,234.960007,239.970001,233.309998,239.690002,239.690002,731100
2020-07-28,238.529999,240.600006,234.139999,234.580002,234.580002,623900
2020-07-29,236.580002,240.119995,236.580002,238.610001,238.610001,503000
2020-07-30,235.289993,237.649994,231.419998,236.100006,236.100006,712800
2020-07-31,238.360001,238.360001,231.500000,236.429993,236.429993,1144200
2020-08-03,239.419998,240.460007,235.839996,239.479996,239.479996,1269300
2020-08-04,239.289993,241.869995,236.729996,239.899994,239.899994,973700
2020-08-05,240.070007,246.360001,235.240005,243.199997,243.199997,1292700
2020-08-06,243.639999,244.500000,239.240005,243.570007,243.570007,735900
2020-08-07,242.470001,242.470001,233.199997,236.240005,236.240005,1042900
2020-08-10,236.399994,236.929993,227.520004,231.880005,231.880005,1307700
2020-08-11,231.169998,232.789993,227.550003,228.789993,228.789993,927500
2020-08-12,229.300003,233.869995,229.300003,231.570007,231.570007,905100
2020-08-13,232.880005,243.250000,232.570007,238.190002,238.190002,1200700
2020-08-14,237.919998,239.630005,233.460007,234.350006,234.350006,786200
2020-08-17,236.300003,239.350006,235.649994,239.000000,239.000000,919800
2020-08-18,241.940002,246.330002,240.259995,242.690002,242.690002,1482500
2020-08-19,244.399994,244.979996,239.169998,241.419998,241.419998,1250700
2020-08-20,240.440002,250.619995,239.449997,249.149994,249.149994,1080500
